VeriGen,TB-VER-1158,shift_reg_sipo_04,Control Logic,DeepSeek-Coder-V2-0724,DeepSeek,Llama-3.1-70B-Instruct,Meta,0,98.85,87.64,80.92,25,13,12,52.0,46.85,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.3386,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1159,shift_reg_sipo_04,Control Logic,Qwen2.5-Coder-32B,Qwen,GPT-4o,OpenAI,0,93.62,84.02,77.68,25,11,14,44.0,49.62,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.2703,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1160,shift_reg_sipo_04,Control Logic,Qwen2.5-Coder-32B,Qwen,Claude-3.5-Sonnet,Anthropic,0,96.96,87.04,76.71,25,11,14,44.0,52.96,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.7386,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1161,shift_reg_sipo_04,Control Logic,Qwen2.5-Coder-32B,Qwen,Qwen2.5-Coder-32B,Qwen,1,94.0,87.77,76.52,25,9,16,36.0,58.0,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.6254,PASS,FALSE_ACCEPTANCE,1,68.0,0.3969,1.7,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1162,shift_reg_sipo_04,Control Logic,Llama-3.1-70B-Instruct,Meta,DeepSeek-Coder-V2,DeepSeek,0,96.6,85.26,75.74,25,8,17,32.0,64.6,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.5158,PASS,FALSE_ACCEPTANCE,1,38.0,0.2539,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1163,shift_reg_sipo_04,Control Logic,Llama-3.1-70B-Instruct,Meta,Qwen2.5-Coder-32B,Qwen,0,94.44,84.3,77.52,25,12,13,48.0,46.44,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.97,PASS,TRUE_ACCEPTANCE,0,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1164,shift_reg_sipo_04,Control Logic,Llama-3.1-70B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,88.47,78.44,70.54,25,8,17,32.0,56.47,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.8487,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1165,shift_reg_sipo_04,Control Logic,CodeLlama-34B-Instruct,Meta,GPT-4o,OpenAI,0,90.59,76.14,66.53,25,8,17,32.0,58.59,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5691,PASS,FALSE_ACCEPTANCE,1,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1166,shift_reg_sipo_04,Control Logic,CodeLlama-34B-Instruct,Meta,Claude-3.5-Sonnet,Anthropic,0,90.83,82.42,75.37,25,10,15,40.0,50.83,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.8822,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1167,shift_reg_sipo_04,Control Logic,CodeLlama-34B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,87.42,74.43,66.94,25,10,15,40.0,47.42,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.799,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1168,shift_reg_sipo_04,Control Logic,VeriGen-16B,OpenHardware,Llama-3.1-70B-Instruct,Meta,0,86.43,73.02,56.34,25,7,18,28.0,58.43,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.1889,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1169,dual_port_bram_05,Memory / Register File,Claude-3.5-Sonnet,Anthropic,GPT-4o,OpenAI,0,99.05,89.55,71.6,31,12,19,38.71,60.34,BIT_FLIP:9;COND_INV:8;STATE_BYPASS:6;OFF_BY_ONE:3;OP_REPLACE:5,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8427,PASS,TRUE_ACCEPTANCE,0,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1170,dual_port_bram_05,Memory / Register File,Claude-3.5-Sonnet,Anthropic,Claude-3.5-Sonnet,Anthropic,1,98.47,85.05,70.5,39,18,21,46.15,52.32,BIT_FLIP:12;COND_INV:10;STATE_BYPASS:7;OFF_BY_ONE:4;OP_REPLACE:6,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.5021,PASS,FALSE_ACCEPTANCE,1,60.06,0.3213,1.82,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1171,dual_port_bram_05,Memory / Register File,Claude-3.5-Sonnet,Anthropic,DeepSeek-Coder-V2,DeepSeek,0,95.58,84.1,66.46,29,13,16,44.83,50.75,BIT_FLIP:9;COND_INV:7;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:5,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.574,PASS,FALSE_ACCEPTANCE,1,38.0,0.2539,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1172,dual_port_bram_05,Memory / Register File,Claude-3.5-Sonnet,Anthropic,Qwen2.5-Coder-32B,Qwen,0,95.39,84.76,68.4,36,15,21,41.67,53.72,BIT_FLIP:11;COND_INV:9;STATE_BYPASS:7;OFF_BY_ONE:4;OP_REPLACE:5,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.8814,PASS,TRUE_ACCEPTANCE,0,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1173,dual_port_bram_05,Memory / Register File,Claude-3.5-Sonnet,Anthropic,Llama-3.1-70B-Instruct,Meta,0,94.75,79.85,63.83,38,14,24,36.84,57.91,BIT_FLIP:12;COND_INV:9;STATE_BYPASS:7;OFF_BY_ONE:4;OP_REPLACE:6,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.7237,PASS,FALSE_ACCEPTANCE,1,44.0,0.2898,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1174,dual_port_bram_05,Memory / Register File,GPT-4o,OpenAI,GPT-4o,OpenAI,1,94.97,87.71,82.49,45,20,25,44.44,50.53,BIT_FLIP:14;COND_INV:11;STATE_BYPASS:9;OFF_BY_ONE:5;OP_REPLACE:6,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.82,PASS,FALSE_ACCEPTANCE,1,64.08,0.3402,1.78,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1175,dual_port_bram_05,Memory / Register File,GPT-4o,OpenAI,Claude-3.5-Sonnet,Anthropic,0,90.23,77.79,61.23,35,15,20,42.86,47.37,BIT_FLIP:11;COND_INV:9;STATE_BYPASS:7;OFF_BY_ONE:4;OP_REPLACE:4,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8172,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1176,dual_port_bram_05,Memory / Register File,GPT-4o,OpenAI,DeepSeek-Coder-V2,DeepSeek,0,96.57,89.19,76.3,42,16,26,38.1,58.47,BIT_FLIP:13;COND_INV:10;STATE_BYPASS:8;OFF_BY_ONE:5;OP_REPLACE:6,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.4334,FAIL,TRUE_REJECTION,0,38.0,0.2539,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1177,dual_port_bram_05,Memory / Register File,GPT-4o,OpenAI,Qwen2.5-Coder-32B,Qwen,0,99.62,87.74,82.22,43,14,29,32.56,67.06,BIT_FLIP:13;COND_INV:11;STATE_BYPASS:8;OFF_BY_ONE:5;OP_REPLACE:6,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5997,PASS,FALSE_ACCEPTANCE,1,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1178,dual_port_bram_05,Memory / Register File,GPT-4o,OpenAI,Llama-3.1-70B-Instruct,Meta,0,96.75,86.2,71.47,33,13,20,39.39,57.36,BIT_FLIP:10;COND_INV:8;STATE_BYPASS:6;OFF_BY_ONE:3;OP_REPLACE:6,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.734,PASS,TRUE_ACCEPTANCE,0,44.0,0.2898,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1179,dual_port_bram_05,Memory / Register File,GPT-4-Turbo,OpenAI,GPT-4o,OpenAI,1,93.91,83.08,77.29,40,15,25,37.5,56.41,BIT_FLIP:12;COND_INV:10;STATE_BYPASS:8;OFF_BY_ONE:4;OP_REPLACE:6,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.7175,PASS,FALSE_ACCEPTANCE,1,64.08,0.3402,1.78,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1180,dual_port_bram_05,Memory / Register File,GPT-4-Turbo,OpenAI,DeepSeek-Coder-V2,DeepSeek,0,90.24,83.44,75.54,44,15,29,34.09,56.15,BIT_FLIP:14;COND_INV:11;STATE_BYPASS:8;OFF_BY_ONE:5;OP_REPLACE:6,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.8215,PASS,FALSE_ACCEPTANCE,1,38.0,0.2539,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1181,dual_port_bram_05,Memory / Register File,GPT-4-Turbo,OpenAI,Qwen2.5-Coder-32B,Qwen,0,94.02,87.17,78.61,43,18,25,41.86,52.16,BIT_FLIP:13;COND_INV:11;STATE_BYPASS:8;OFF_BY_ONE:5;OP_REPLACE:6,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8198,PASS,TRUE_ACCEPTANCE,0,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1182,dual_port_bram_05,Memory / Register File,DeepSeek-Coder-V2-0724,DeepSeek,GPT-4o,OpenAI,0,91.78,83.56,74.55,32,14,18,43.75,48.03,BIT_FLIP:10;COND_INV:8;STATE_BYPASS:6;OFF_BY_ONE:3;OP_REPLACE:5,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.2644,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1183,dual_port_bram_05,Memory / Register File,DeepSeek-Coder-V2-0724,DeepSeek,Claude-3.5-Sonnet,Anthropic,0,97.23,88.58,80.13,35,10,25,28.57,68.66,BIT_FLIP:11;COND_INV:9;STATE_BYPASS:7;OFF_BY_ONE:4;OP_REPLACE:4,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.2413,FAIL,TRUE_REJECTION,0,33.0,0.219,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1184,dual_port_bram_05,Memory / Register File,DeepSeek-Coder-V2-0724,DeepSeek,DeepSeek-Coder-V2,DeepSeek,1,93.61,83.76,76.38,29,12,17,41.38,52.23,BIT_FLIP:9;COND_INV:7;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:5,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.9343,PASS,TRUE_ACCEPTANCE,0,66.12,0.3726,1.74,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1185,dual_port_bram_05,Memory / Register File,DeepSeek-Coder-V2-0724,DeepSeek,Qwen2.5-Coder-32B,Qwen,0,89.0,78.28,67.46,34,12,22,35.29,53.71,BIT_FLIP:10;COND_INV:8;STATE_BYPASS:6;OFF_BY_ONE:4;OP_REPLACE:6,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.424,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1186,dual_port_bram_05,Memory / Register File,DeepSeek-Coder-V2-0724,DeepSeek,Llama-3.1-70B-Instruct,Meta,0,92.55,82.02,72.42,33,11,22,33.33,59.22,BIT_FLIP:10;COND_INV:8;STATE_BYPASS:6;OFF_BY_ONE:3;OP_REPLACE:6,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.6096,PASS,FALSE_ACCEPTANCE,1,44.0,0.2898,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1187,dual_port_bram_05,Memory / Register File,Qwen2.5-Coder-32B,Qwen,GPT-4o,OpenAI,0,89.49,74.91,61.8,33,10,23,30.3,59.19,BIT_FLIP:10;COND_INV:8;STATE_BYPASS:6;OFF_BY_ONE:3;OP_REPLACE:6,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8969,PASS,TRUE_ACCEPTANCE,0,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1188,dual_port_bram_05,Memory / Register File,Qwen2.5-Coder-32B,Qwen,Claude-3.5-Sonnet,Anthropic,0,91.41,85.03,77.42,42,17,25,40.48,50.93,BIT_FLIP:13;COND_INV:10;STATE_BYPASS:8;OFF_BY_ONE:5;OP_REPLACE:6,SymbiYosys 0.44+boolector,PROVEN_BUGGY,1,0.1927,FAIL,TRUE_REJECTION,0,33.0,0.219,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1189,dual_port_bram_05,Memory / Register File,Qwen2.5-Coder-32B,Qwen,DeepSeek-Coder-V2,DeepSeek,0,95.38,82.79,67.51,37,11,26,29.73,65.65,BIT_FLIP:11;COND_INV:9;STATE_BYPASS:7;OFF_BY_ONE:4;OP_REPLACE:6,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5632,PASS,FALSE_ACCEPTANCE,1,38.0,0.2539,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1190,dual_port_bram_05,Memory / Register File,Qwen2.5-Coder-32B,Qwen,Qwen2.5-Coder-32B,Qwen,1,90.37,77.47,67.02,33,13,20,39.39,50.98,BIT_FLIP:10;COND_INV:8;STATE_BYPASS:6;OFF_BY_ONE:3;OP_REPLACE:6,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.9407,PASS,TRUE_ACCEPTANCE,0,68.0,0.3969,1.7,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1191,dual_port_bram_05,Memory / Register File,Qwen2.5-Coder-32B,Qwen,Llama-3.1-70B-Instruct,Meta,0,93.9,80.95,69.43,42,17,25,40.48,53.42,BIT_FLIP:13;COND_INV:10;STATE_BYPASS:8;OFF_BY_ONE:5;OP_REPLACE:6,Cadence JasperGold 2024.09,PROVEN_BUGGY,1,0.7644,PASS,FALSE_ACCEPTANCE,1,44.0,0.2898,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1192,dual_port_bram_05,Memory / Register File,Llama-3.1-70B-Instruct,Meta,GPT-4o,OpenAI,0,95.74,83.52,71.15,30,9,21,30.0,65.74,BIT_FLIP:9;COND_INV:7;STATE_BYPASS:6;OFF_BY_ONE:3;OP_REPLACE:5,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.3722,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1193,dual_port_bram_05,Memory / Register File,Llama-3.1-70B-Instruct,Meta,Claude-3.5-Sonnet,Anthropic,0,91.43,77.99,61.48,29,8,21,27.59,63.84,BIT_FLIP:9;COND_INV:7;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:5,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8536,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1194,dual_port_bram_05,Memory / Register File,Llama-3.1-70B-Instruct,Meta,Qwen2.5-Coder-32B,Qwen,0,91.04,78.9,64.88,40,15,25,37.5,53.54,BIT_FLIP:12;COND_INV:10;STATE_BYPASS:8;OFF_BY_ONE:4;OP_REPLACE:6,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.6234,PASS,FALSE_ACCEPTANCE,1,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1195,dual_port_bram_05,Memory / Register File,Llama-3.1-70B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,97.89,90.28,76.16,42,13,29,30.95,66.94,BIT_FLIP:13;COND_INV:10;STATE_BYPASS:8;OFF_BY_ONE:5;OP_REPLACE:6,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.7577,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1196,dual_port_bram_05,Memory / Register File,CodeLlama-34B-Instruct,Meta,Claude-3.5-Sonnet,Anthropic,0,85.88,79.25,69.86,30,8,22,26.67,59.21,BIT_FLIP:9;COND_INV:7;STATE_BYPASS:6;OFF_BY_ONE:3;OP_REPLACE:5,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.8231,PASS,TRUE_ACCEPTANCE,0,33.0,0.219,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1197,dual_port_bram_05,Memory / Register File,CodeLlama-34B-Instruct,Meta,DeepSeek-Coder-V2,DeepSeek,0,89.49,80.74,65.76,29,8,21,27.59,61.9,BIT_FLIP:9;COND_INV:7;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:5,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.3847,FAIL,TRUE_REJECTION,0,38.0,0.2539,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1198,dual_port_bram_05,Memory / Register File,CodeLlama-34B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,90.44,76.22,68.21,33,10,23,30.3,60.14,BIT_FLIP:10;COND_INV:8;STATE_BYPASS:6;OFF_BY_ONE:3;OP_REPLACE:6,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.6037,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1199,dual_port_bram_05,Memory / Register File,VeriGen-16B,OpenHardware,GPT-4o,OpenAI,0,86.85,75.89,64.26,37,8,29,21.62,65.23,BIT_FLIP:11;COND_INV:9;STATE_BYPASS:7;OFF_BY_ONE:4;OP_REPLACE:6,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8944,PASS,TRUE_ACCEPTANCE,0,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1200,dual_port_bram_05,Memory / Register File,VeriGen-16B,OpenHardware,Claude-3.5-Sonnet,Anthropic,0,86.93,73.64,61.56,29,7,22,24.14,62.79,BIT_FLIP:9;COND_INV:7;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:5,SymbiYosys 0.44+boolector,PROVEN_BUGGY,1,0.535,PASS,FALSE_ACCEPTANCE,1,33.0,0.219,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1201,dual_port_bram_05,Memory / Register File,VeriGen-16B,OpenHardware,DeepSeek-Coder-V2,DeepSeek,0,80.49,70.52,65.41,34,8,26,23.53,56.96,BIT_FLIP:10;COND_INV:8;STATE_BYPASS:6;OFF_BY_ONE:4;OP_REPLACE:6,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.5616,PASS,FALSE_ACCEPTANCE,1,38.0,0.2539,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1202,dual_port_bram_05,Memory / Register File,VeriGen-16B,OpenHardware,Llama-3.1-70B-Instruct,Meta,0,90.45,79.5,72.26,30,6,24,20.0,70.45,BIT_FLIP:9;COND_INV:7;STATE_BYPASS:6;OFF_BY_ONE:3;OP_REPLACE:5,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.855,PASS,TRUE_ACCEPTANCE,0,44.0,0.2898,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
